,year,job_type,zipcode,LATITUDE,LONGITUDE,num_permits
53843,2006,A1,10001.0,40.75498,-73.99803299999998,1
53844,2006,A1,10002.0,40.710357,-73.98761,2
53845,2006,A1,10002.0,40.710632,-73.989871,2
53846,2006,A1,10002.0,40.712131,-73.994326,2
53847,2006,A1,10002.0,40.713196,-73.990098,1
53848,2006,A1,10002.0,40.713284,-73.991404,3
53849,2006,A1,10002.0,40.713413,-73.989683,1
53850,2006,A1,10002.0,40.713512,-73.994564,2
53851,2006,A1,10002.0,40.713597,-73.995826,3
53852,2006,A1,10002.0,40.713761,-73.993666,2
53853,2006,A1,10002.0,40.713808,-73.993092,1
53854,2006,A1,10002.0,40.714088,-73.989763,1
53855,2006,A1,10002.0,40.714115,-73.989463,1
53856,2006,A1,10002.0,40.714162,-73.988908,2
53857,2006,A1,10002.0,40.714436,-73.985549,1
53858,2006,A1,10002.0,40.714464,-73.991649,3
53859,2006,A1,10002.0,40.714772,-73.993716,1
53860,2006,A1,10002.0,40.715133,-73.984031,1
53861,2006,A1,10002.0,40.715348,-73.990798,2
53862,2006,A1,10002.0,40.715724,-73.993222,3
53863,2006,A1,10002.0,40.715864,-73.989604,2
53864,2006,A1,10002.0,40.716111,-73.99553399999998,1
53865,2006,A1,10002.0,40.71647,-73.991068,5
53866,2006,A1,10002.0,40.716607,-73.985271,4
53867,2006,A1,10002.0,40.716635,-73.994596,1
53868,2006,A1,10002.0,40.716874,-73.989676,2
53869,2006,A1,10002.0,40.717014,-73.99005799999998,2
53870,2006,A1,10002.0,40.717033,-73.995563,2
53871,2006,A1,10002.0,40.717187,-73.99245,3
53872,2006,A1,10002.0,40.717519,-73.99055600000001,1
53873,2006,A1,10002.0,40.717571,-73.990505,2
53874,2006,A1,10002.0,40.71765900000001,-73.99521700000003,1
53875,2006,A1,10002.0,40.717702,-73.985671,1
53876,2006,A1,10002.0,40.717707,-73.983828,5
53877,2006,A1,10002.0,40.71776,-73.991126,1
53878,2006,A1,10002.0,40.717922,-73.989593,1
53879,2006,A1,10002.0,40.718016,-73.992049,2
53880,2006,A1,10002.0,40.718183,-73.98704599999998,3
53881,2006,A1,10002.0,40.718197,-73.990437,1
53882,2006,A1,10002.0,40.718293,-73.994322,1
53883,2006,A1,10002.0,40.718356,-73.97521,3
53884,2006,A1,10002.0,40.7184,-73.98767,3
53885,2006,A1,10002.0,40.718764,-73.98522,1
53886,2006,A1,10002.0,40.718768,-73.988885,4
53887,2006,A1,10002.0,40.719099,-73.983113,2
53888,2006,A1,10002.0,40.719182,-73.985364,3
53889,2006,A1,10002.0,40.719369,-73.993218,2
53890,2006,A1,10002.0,40.719542,-73.98949499999998,4
53891,2006,A1,10002.0,40.719561,-73.990195,1
53892,2006,A1,10002.0,40.719764,-73.99426,1
53893,2006,A1,10002.0,40.719904,-73.989333,2
53894,2006,A1,10002.0,40.720101,-73.984011,1
53895,2006,A1,10002.0,40.720156,-73.983542,2
53896,2006,A1,10002.0,40.72020300000001,-73.98987,2
53897,2006,A1,10002.0,40.720216,-73.983532,2
53898,2006,A1,10002.0,40.720541,-73.98898299999998,1
53899,2006,A1,10002.0,40.720911,-73.990566,1
53900,2006,A1,10002.0,40.721041,-73.99374399999998,1
53901,2006,A1,10002.0,40.721043,-73.988748,2
53902,2006,A1,10002.0,40.721073,-73.987215,1
53903,2006,A1,10002.0,40.721095,-73.993723,5
53904,2006,A1,10002.0,40.721139,-73.98742800000002,1
53905,2006,A1,10002.0,40.721307,-73.992464,1
53906,2006,A1,10002.0,40.721474,-73.992965,2
53907,2006,A1,10002.0,40.721548,-73.99209599999998,2
53908,2006,A1,10002.0,40.721735,-73.991998,3
53909,2006,A1,10002.0,40.721795,-73.99345600000002,2
53910,2006,A1,10002.0,40.721922,-73.991904,1
53911,2006,A1,10002.0,40.721973,-73.987409,4
53912,2006,A1,10002.0,40.721979,-73.988997,3
53913,2006,A1,10002.0,40.722396,-73.988015,1
53914,2006,A1,10002.0,40.72283,-73.988326,2
53915,2006,A1,10002.0,40.723137,-73.989303,1
53916,2006,A1,10002.0,40.723483,-73.992835,2
53917,2006,A1,10003.0,40.723414,-73.988336,1
53918,2006,A1,10003.0,40.723582,-73.989162,1
53919,2006,A1,10003.0,40.723774,-73.989664,1
53920,2006,A1,10003.0,40.724068,-73.98836899999998,2
53921,2006,A1,10003.0,40.724633,-73.990569,1
53922,2006,A1,10003.0,40.724716,-73.990486,1
53923,2006,A1,10003.0,40.724757,-73.991947,2
53924,2006,A1,10003.0,40.724918,-73.98725400000002,1
53925,2006,A1,10003.0,40.725218,-73.991013,2
53926,2006,A1,10003.0,40.726,-73.98646,1
53927,2006,A1,10003.0,40.72619,-73.991291,1
53928,2006,A1,10003.0,40.726329,-73.98931,1
53929,2006,A1,10003.0,40.72652100000001,-73.98835,1
53930,2006,A1,10003.0,40.726634,-73.99049699999998,2
53931,2006,A1,10003.0,40.726958,-73.987463,1
53932,2006,A1,10003.0,40.727002,-73.988837,1
53933,2006,A1,10003.0,40.727331,-73.986568,3
53934,2006,A1,10003.0,40.7274,-73.99047900000002,2
53935,2006,A1,10003.0,40.727493,-73.988483,1
53936,2006,A1,10003.0,40.727499,-73.990666,2
53937,2006,A1,10003.0,40.7278,-73.987679,1
53938,2006,A1,10003.0,40.728187,-73.986723,2
53939,2006,A1,10003.0,40.72846,-73.992651,2
53940,2006,A1,10003.0,40.728783,-73.986272,2
53941,2006,A1,10003.0,40.728789,-73.99234399999997,1
53942,2006,A1,10003.0,40.729354,-73.994422,1
53943,2006,A1,10003.0,40.729651,-73.993188,1
53944,2006,A1,10003.0,40.729708,-73.99314100000002,2
53945,2006,A1,10003.0,40.729824,-73.99304000000002,1
53946,2006,A1,10003.0,40.729988,-73.992304,3
53947,2006,A1,10003.0,40.730424,-73.98836700000003,1
53948,2006,A1,10003.0,40.730761,-73.983002,4
53949,2006,A1,10003.0,40.730929,-73.987657,2
53950,2006,A1,10003.0,40.730978,-73.982843,1
53951,2006,A1,10003.0,40.732225,-73.986808,3
53952,2006,A1,10003.0,40.732401,-73.987844,4
53953,2006,A1,10003.0,40.732453,-73.987779,1
53954,2006,A1,10003.0,40.732472,-73.99318000000002,1
53955,2006,A1,10003.0,40.732489,-73.99325999999998,2
53956,2006,A1,10003.0,40.732982,-73.98646600000002,6
53957,2006,A1,10003.0,40.732996,-73.986498,2
53958,2006,A1,10003.0,40.733068,-73.989951,1
53959,2006,A1,10003.0,40.733158,-73.988973,5
53960,2006,A1,10003.0,40.7332,-73.994948,1
53961,2006,A1,10003.0,40.733249,-73.989233,2
53962,2006,A1,10003.0,40.733488,-73.993177,1
53963,2006,A1,10003.0,40.733652,-73.985051,2
53964,2006,A1,10003.0,40.733653,-73.993011,1
53965,2006,A1,10003.0,40.73371,-73.991015,1
53966,2006,A1,10003.0,40.733816,-73.982489,2
53967,2006,A1,10003.0,40.734393,-73.982045,1
53968,2006,A1,10003.0,40.734426,-73.985776,3
53969,2006,A1,10003.0,40.734457,-73.992065,1
53970,2006,A1,10003.0,40.734484,-73.994155,1
53971,2006,A1,10003.0,40.73473900000001,-73.984654,1
53972,2006,A1,10003.0,40.734767,-73.994505,2
53973,2006,A1,10003.0,40.73498,-73.985231,1
53974,2006,A1,10003.0,40.735134,-73.987465,2
53975,2006,A1,10003.0,40.735717,-73.99294599999998,3
53976,2006,A1,10003.0,40.735738,-73.987504,1
53977,2006,A1,10003.0,40.736032,-73.987266,1
53978,2006,A1,10003.0,40.73624,-73.985047,3
53979,2006,A1,10003.0,40.736268,-73.986468,3
53980,2006,A1,10003.0,40.736293,-73.98653,3
53981,2006,A1,10003.0,40.737366,-73.988424,1
53982,2006,A1,10003.0,40.737437,-73.987439,1
53983,2006,A1,10003.0,40.73744,-73.991051,1
53984,2006,A1,10003.0,40.737517,-73.985844,2
53985,2006,A1,10003.0,40.737827,-73.992278,1
53986,2006,A1,10003.0,40.737899,-73.990087,1
53987,2006,A1,10003.0,40.73820900000001,-73.989275,1
53988,2006,A1,10003.0,40.738835,-73.989867,1
53989,2006,A1,10003.0,40.738848,-73.99078399999998,1
53990,2006,A1,10003.0,40.738901,-73.99090600000002,4
53991,2006,A1,10003.0,40.738936,-73.98917800000002,1
53992,2006,A1,10004.0,40.702458,-74.012753,1
53993,2006,A1,10004.0,40.70254,-74.012562,2
53994,2006,A1,10004.0,40.70353400000001,-74.014387,1
53995,2006,A1,10004.0,40.703573,-74.01108,2
53996,2006,A1,10004.0,40.704034,-74.012068,1
53997,2006,A1,10004.0,40.704056,-74.010153,2
53998,2006,A1,10004.0,40.704514,-74.01074100000002,1
53999,2006,A1,10004.0,40.704785,-74.014099,1
54000,2006,A1,10004.0,40.704972,-74.012187,1
54001,2006,A1,10004.0,40.705576,-74.011448,1
54002,2006,A1,10004.0,40.705752,-74.013374,1
54003,2006,A1,10004.0,40.706021,-74.011332,3
54004,2006,A1,10004.0,40.706122,-74.016227,1
54005,2006,A1,10005.0,40.704328,-74.00923,3
54006,2006,A1,10005.0,40.704932,-74.007488,1
54007,2006,A1,10005.0,40.705187,-74.00636899999998,1
54008,2006,A1,10005.0,40.705308,-74.004873,1
54009,2006,A1,10005.0,40.705486,-74.007874,3
54010,2006,A1,10005.0,40.705634,-74.009378,2
54011,2006,A1,10005.0,40.705749,-74.008342,1
54012,2006,A1,10005.0,40.706191,-74.009165,1
54013,2006,A1,10005.0,40.706331,-74.009396,1
54014,2006,A1,10005.0,40.706531,-74.011022,1
54015,2006,A1,10005.0,40.70674,-74.01009499999998,2
54016,2006,A1,10005.0,40.708362,-74.009591,1
54017,2006,A1,10005.0,40.708963,-74.01009599999998,3
54018,2006,A1,10006.0,40.706995,-74.012335,1
54019,2006,A1,10006.0,40.708631,-74.010997,1
54020,2006,A1,10006.0,40.70946,-74.01225600000002,1
54021,2006,A1,10006.0,40.709644,-74.012711,1
54022,2006,A1,10006.0,40.71002,-74.012408,2
54023,2006,A1,10007.0,40.712265,-74.007892,1
54024,2006,A1,10007.0,40.712982,-74.007301,2
54025,2006,A1,10007.0,40.713487,-74.008134,1
54026,2006,A1,10007.0,40.713564,-74.006828,2
54027,2006,A1,10007.0,40.713624,-74.008434,1
54028,2006,A1,10007.0,40.713827,-74.00722900000002,2
54029,2006,A1,10007.0,40.713962,-74.00755699999998,3
54030,2006,A1,10007.0,40.713995,-74.007622,1
54031,2006,A1,10007.0,40.714091,-74.007788,2
54032,2006,A1,10007.0,40.714137,-74.009563,3
54033,2006,A1,10007.0,40.714233,-74.011377,1
54034,2006,A1,10007.0,40.714387,-74.003773,2
54035,2006,A1,10007.0,40.714585,-74.00722900000002,2
54036,2006,A1,10007.0,40.714604,-74.00595899999998,1
54037,2006,A1,10007.0,40.714618,-74.007297,1
54038,2006,A1,10007.0,40.714634,-74.009007,2
54039,2006,A1,10007.0,40.714697,-74.009148,2
54040,2006,A1,10007.0,40.714725,-74.009162,2
54041,2006,A1,10007.0,40.714744,-74.007564,1
54042,2006,A1,10007.0,40.714793,-74.009357,1
54043,2006,A1,10007.0,40.715079,-74.009989,2
54044,2006,A1,10007.0,40.715167,-74.010187,2
54045,2006,A1,10007.0,40.71523,-74.010324,1
54046,2006,A1,10007.0,40.71523300000001,-74.008585,2
54047,2006,A1,10007.0,40.715276,-74.008726,2
54048,2006,A1,10007.0,40.715307,-74.008791,2
54049,2006,A1,10007.0,40.715502,-74.005205,2
54050,2006,A1,10007.0,40.715507,-74.010894,2
54051,2006,A1,10007.0,40.715625,-74.005101,1
54052,2006,A1,10007.0,40.715803,-74.00988000000002,4
54053,2006,A1,10007.0,40.715836,-74.009956,3
54054,2006,A1,10007.0,40.716009,-74.010335,1
54055,2006,A1,10009.0,40.721621,-73.982525,1
54056,2006,A1,10009.0,40.721756,-73.982842,3
54057,2006,A1,10009.0,40.721783,-73.982907,1
54058,2006,A1,10009.0,40.721811,-73.982968,1
54059,2006,A1,10009.0,40.72193400000001,-73.97936800000002,2
54060,2006,A1,10009.0,40.722513,-73.982564,1
54061,2006,A1,10009.0,40.722614,-73.979916,1
54062,2006,A1,10009.0,40.723401,-73.988318,1
54063,2006,A1,10009.0,40.723608,-73.977711,4
54064,2006,A1,10009.0,40.723775,-73.978105,1
54065,2006,A1,10009.0,40.723904,-73.975889,1
54066,2006,A1,10009.0,40.724624,-73.983819,2
54067,2006,A1,10009.0,40.725066,-73.983018,4
54068,2006,A1,10009.0,40.725096,-73.98304,1
54069,2006,A1,10009.0,40.725124,-73.983152,2
54070,2006,A1,10009.0,40.725137,-73.983184,1
54071,2006,A1,10009.0,40.725172,-73.975875,2
54072,2006,A1,10009.0,40.725741,-73.979035,1
54073,2006,A1,10009.0,40.72620300000001,-73.974189,1
54074,2006,A1,10009.0,40.726699,-73.97948199999998,2
54075,2006,A1,10009.0,40.726723,-73.979998,1
54076,2006,A1,10009.0,40.726835,-73.976834,1
54077,2006,A1,10009.0,40.72703900000001,-73.978475,1
54078,2006,A1,10009.0,40.727268,-73.98454,4
54079,2006,A1,10009.0,40.727363,-73.981062,1
54080,2006,A1,10009.0,40.728291,-73.98191700000002,1
54081,2006,A1,10009.0,40.729281,-73.979781,3
54082,2006,A1,10009.0,40.729565,-73.98245,2
54083,2006,A1,10009.0,40.7301,-73.983457,1
54084,2006,A1,10009.0,40.730149,-73.98342099999998,1
54085,2006,A1,10009.0,40.730753,-73.982984,1
54086,2006,A1,10010.0,40.735106,-73.979671,3
54087,2006,A1,10010.0,40.736861,-73.974463,1
54088,2006,A1,10010.0,40.737124,-73.981449,3
54089,2006,A1,10010.0,40.73761,-73.984213,2
54090,2006,A1,10010.0,40.738274,-73.985782,1
54091,2006,A1,10010.0,40.738315,-73.98561600000002,1
54092,2006,A1,10010.0,40.738642,-73.987511,3
54093,2006,A1,10010.0,40.739042,-73.981564,1
54094,2006,A1,10010.0,40.739279,-73.989726,2
54095,2006,A1,10010.0,40.739466,-73.988615,2
54096,2006,A1,10010.0,40.739586,-73.982589,1
54097,2006,A1,10010.0,40.739655,-73.989102,2
54098,2006,A1,10010.0,40.739701,-73.985176,1
54099,2006,A1,10010.0,40.740166,-73.989492,1
54100,2006,A1,10010.0,40.740273,-73.988615,1
54101,2006,A1,10010.0,40.740676,-73.983512,1
54102,2006,A1,10010.0,40.740902,-73.992003,1
54103,2006,A1,10010.0,40.741135,-73.9941,1
54104,2006,A1,10010.0,40.741288,-73.98309,1
54105,2006,A1,10010.0,40.74139,-73.99130699999998,1
54106,2006,A1,10010.0,40.741489,-73.991541,2
54107,2006,A1,10010.0,40.741511,-73.99158800000002,1
54108,2006,A1,10010.0,40.741538,-73.989971,2
54109,2006,A1,10010.0,40.741549,-73.991682,1
54110,2006,A1,10010.0,40.741568,-73.991729,1
54111,2006,A1,10010.0,40.74217,-73.99102099999998,1
54112,2006,A1,10010.0,40.742661,-73.990206,2
54113,2006,A1,10010.0,40.742864,-73.990635,1
54114,2006,A1,10010.0,40.743119,-73.987387,3
54115,2006,A1,10010.0,40.743168,-73.988405,1
54116,2006,A1,10010.0,40.744115,-73.989751,2
54117,2006,A1,10010.0,40.744179,-73.989902,2
54118,2006,A1,10010.0,40.744475,-73.991671,1
54119,2006,A1,10011.0,40.732061,-74.000686,5
54120,2006,A1,10011.0,40.732484,-73.99914100000002,2
54121,2006,A1,10011.0,40.73265900000001,-73.999535,2
54122,2006,A1,10011.0,40.733417,-73.99729,1
54123,2006,A1,10011.0,40.733947,-73.99673100000003,3
54124,2006,A1,10011.0,40.734954,-73.994393,1
54125,2006,A1,10011.0,40.73500900000001,-73.995403,1
54126,2006,A1,10011.0,40.735132,-73.994263,2
54127,2006,A1,10011.0,40.735451,-73.996399,1
54128,2006,A1,10011.0,40.735511,-73.994605,2
54129,2006,A1,10011.0,40.735711,-73.99384,1
54130,2006,A1,10011.0,40.736011,-73.999791,2
54131,2006,A1,10011.0,40.736636,-73.995139,3
54132,2006,A1,10011.0,40.736716,-73.99940500000002,1
54133,2006,A1,10011.0,40.737045,-73.998261,1
54134,2006,A1,10011.0,40.737561,-73.993176,4
54135,2006,A1,10011.0,40.737819,-73.997911,2
54136,2006,A1,10011.0,40.737836,-73.99795,5
54137,2006,A1,10011.0,40.738283,-73.993072,1
54138,2006,A1,10011.0,40.738338,-73.99193100000002,2
54139,2006,A1,10011.0,40.738421,-73.99720699999997,3
54140,2006,A1,10011.0,40.738843,-73.991567,2
54141,2006,A1,10011.0,40.738851,-73.992599,3
54142,2006,A1,10011.0,40.738999,-73.992989,2
54143,2006,A1,10011.0,40.739068,-74.000924,1
54144,2006,A1,10011.0,40.739098,-74.000956,2
54145,2006,A1,10011.0,40.739422,-73.992191,4
54146,2006,A1,10011.0,40.739568,-73.992498,1
54147,2006,A1,10011.0,40.739675,-74.000224,1
54148,2006,A1,10011.0,40.739924,-73.991516,2
54149,2006,A1,10011.0,40.74002,-73.991743,3
54150,2006,A1,10011.0,40.740108,-73.991996,1
54151,2006,A1,10011.0,40.740207,-73.992231,2
54152,2006,A1,10011.0,40.740325,-73.99974399999998,2
54153,2006,A1,10011.0,40.740358,-73.996222,1
54154,2006,A1,10011.0,40.740361,-73.999874,2
54155,2006,A1,10011.0,40.740704,-74.00184399999998,4
54156,2006,A1,10011.0,40.740737,-73.998102,1
54157,2006,A1,10011.0,40.740803,-73.995421,1
54158,2006,A1,10011.0,40.740855,-73.994277,4
54159,2006,A1,10011.0,40.740943,-73.995796,1
54160,2006,A1,10011.0,40.740951,-73.999448,4
54161,2006,A1,10011.0,40.740968,-74.003284,3
54162,2006,A1,10011.0,40.7415,-73.998889,2
54163,2006,A1,10011.0,40.741574,-73.995439,5
54164,2006,A1,10011.0,40.742065,-73.99476700000002,1
54165,2006,A1,10011.0,40.742082,-73.994807,1
54166,2006,A1,10011.0,40.742109,-74.000798,2
54167,2006,A1,10011.0,40.742463,-74.006842,1
54168,2006,A1,10011.0,40.742521,-74.00052,1
54169,2006,A1,10011.0,40.742543,-73.994046,1
54170,2006,A1,10011.0,40.74268,-73.99436999999998,1
54171,2006,A1,10011.0,40.742689,-73.99808,2
54172,2006,A1,10011.0,40.742691,-73.998131,3
54173,2006,A1,10011.0,40.742749,-73.99453299999998,2
54174,2006,A1,10011.0,40.742886,-74.00582800000002,2
54175,2006,A1,10011.0,40.74296,-73.99873000000002,1
54176,2006,A1,10011.0,40.743059,-74.00754599999998,1
54177,2006,A1,10011.0,40.74332,-73.993804,1
54178,2006,A1,10011.0,40.743443,-73.998098,2
54179,2006,A1,10011.0,40.743523,-73.998243,2
54180,2006,A1,10011.0,40.743539,-74.00196700000002,1
54181,2006,A1,10011.0,40.743718,-74.005973,2
54182,2006,A1,10011.0,40.743825,-73.997088,3
54183,2006,A1,10011.0,40.743946,-73.993237,1
54184,2006,A1,10011.0,40.743987,-74.001162,3
54185,2006,A1,10011.0,40.744011,-73.993349,1
54186,2006,A1,10011.0,40.744014,-73.997535,1
54187,2006,A1,10011.0,40.744039,-74.004915,1
54188,2006,A1,10011.0,40.744097,-73.993551,1
54189,2006,A1,10011.0,40.744289,-73.996117,2
54190,2006,A1,10011.0,40.744415,-74.000364,1
54191,2006,A1,10011.0,40.744555,-74.006438,1
54192,2006,A1,10011.0,40.744695,-74.004706,1
54193,2006,A1,10011.0,40.744912,-73.998755,2
54194,2006,A1,10011.0,40.745002,-73.999838,1
54195,2006,A1,10011.0,40.745055,-73.99996,2
54196,2006,A1,10011.0,40.745071,-74.0,1
54197,2006,A1,10011.0,40.745123,-74.000123,1
54198,2006,A1,10011.0,40.745329,-74.00061,1
54199,2006,A1,10011.0,40.745469,-73.996871,1
54200,2006,A1,10011.0,40.745672,-74.006976,2
54201,2006,A1,10011.0,40.745774,-73.99965,3
54202,2006,A1,10011.0,40.746191,-74.00640200000002,1
54203,2006,A1,10011.0,40.746216,-74.005229,3
54204,2006,A1,10011.0,40.746589,-74.003598,3
54205,2006,A1,10011.0,40.746666,-74.001758,1
54206,2006,A1,10011.0,40.74685,-74.006182,1
54207,2006,A1,10011.0,40.748104,-74.00388000000002,3
54208,2006,A1,10011.0,40.748129,-74.005186,1
54209,2006,A1,10011.0,40.748861,-74.004861,2
54210,2006,A1,10011.0,40.749764,-74.00940899999998,1
54211,2006,A1,10012.0,40.71983,-73.994253,1
54212,2006,A1,10012.0,40.720448,-73.994455,1
54213,2006,A1,10012.0,40.721266,-73.994571,1
54214,2006,A1,10012.0,40.72128,-73.998001,2
54215,2006,A1,10012.0,40.721351,-73.99794,1
54216,2006,A1,10012.0,40.721441,-73.99505,2
54217,2006,A1,10012.0,40.721768,-73.996353,1
54218,2006,A1,10012.0,40.721913,-73.993438,1
54219,2006,A1,10012.0,40.72207,-73.99439699999998,1
54220,2006,A1,10012.0,40.722136,-73.99335500000002,2
54221,2006,A1,10012.0,40.72218,-73.994354,1
54222,2006,A1,10012.0,40.722229,-73.994354,1
54223,2006,A1,10012.0,40.722441,-73.999289,1
54224,2006,A1,10012.0,40.722537,-73.99511899999997,2
54225,2006,A1,10012.0,40.722575,-73.999177,2
54226,2006,A1,10012.0,40.722575,-73.995079,2
54227,2006,A1,10012.0,40.722685,-73.995988,2
54228,2006,A1,10012.0,40.722852,-74.001144,1
54229,2006,A1,10012.0,40.722877,-74.00008299999998,1
54230,2006,A1,10012.0,40.722918,-73.99465,2
54231,2006,A1,10012.0,40.722929,-73.995866,1
54232,2006,A1,10012.0,40.72300300000001,-73.996854,1
54233,2006,A1,10012.0,40.723173,-73.99983399999998,2
54234,2006,A1,10012.0,40.723354,-73.99290400000002,2
54235,2006,A1,10012.0,40.723396,-73.992889,3
54236,2006,A1,10012.0,40.723478,-73.998441,2
54237,2006,A1,10012.0,40.723483,-73.992857,1
54238,2006,A1,10012.0,40.723533,-73.99383399999998,2
54239,2006,A1,10012.0,40.72358,-73.99719300000002,1
54240,2006,A1,10012.0,40.723591,-74.001598,1
54241,2006,A1,10012.0,40.723607,-73.996266,1
54242,2006,A1,10012.0,40.723673,-73.99825,1
54243,2006,A1,10012.0,40.72372,-73.998211,2
54244,2006,A1,10012.0,40.723876,-73.999239,2
54245,2006,A1,10012.0,40.723969,-74.004189,1
54246,2006,A1,10012.0,40.724022,-74.00080799999998,1
54247,2006,A1,10012.0,40.724043,-74.003316,2
54248,2006,A1,10012.0,40.724112,-74.00232,2
54249,2006,A1,10012.0,40.724126,-73.9961,2
54250,2006,A1,10012.0,40.724266,-74.001313,2
54251,2006,A1,10012.0,40.724277,-73.9989,1
54252,2006,A1,10012.0,40.724398,-73.997633,2
54253,2006,A1,10012.0,40.724612,-73.997478,1
54254,2006,A1,10012.0,40.724636,-74.000743,1
54255,2006,A1,10012.0,40.724721,-73.99878100000002,1
54256,2006,A1,10012.0,40.724859,-73.99727299999998,1
54257,2006,A1,10012.0,40.724872,-74.001649,4
54258,2006,A1,10012.0,40.724919,-74.001609,1
54259,2006,A1,10012.0,40.724938,-73.9972,1
54260,2006,A1,10012.0,40.724957,-73.992319,2
54261,2006,A1,10012.0,40.725045,-73.997085,2
54262,2006,A1,10012.0,40.725073,-74.003034,1
54263,2006,A1,10012.0,40.725073,-74.002994,1
54264,2006,A1,10012.0,40.725117,-73.99398199999997,4
54265,2006,A1,10012.0,40.725229,-73.99914100000002,2
54266,2006,A1,10012.0,40.725254,-73.999149,1
54267,2006,A1,10012.0,40.72527,-73.999105,2
54268,2006,A1,10012.0,40.725311,-73.995133,1
54269,2006,A1,10012.0,40.725356,-73.999037,2
54270,2006,A1,10012.0,40.725438,-73.998968,1
54271,2006,A1,10012.0,40.725487,-73.993145,1
54272,2006,A1,10012.0,40.725825,-73.992009,1
54273,2006,A1,10012.0,40.725981,-73.992745,1
54274,2006,A1,10012.0,40.726044,-73.999553,2
54275,2006,A1,10012.0,40.726058,-73.992947,1
54276,2006,A1,10012.0,40.726209,-73.999416,2
54277,2006,A1,10012.0,40.726217,-74.000509,1
54278,2006,A1,10012.0,40.726217,-73.99186800000003,2
54279,2006,A1,10012.0,40.726256,-74.000476,1
54280,2006,A1,10012.0,40.72632700000001,-73.996002,2
54281,2006,A1,10012.0,40.72658,-74.000202,2
54282,2006,A1,10012.0,40.726601,-73.992243,1
54283,2006,A1,10012.0,40.726656,-73.992358,1
54284,2006,A1,10012.0,40.726706,-73.995681,1
54285,2006,A1,10012.0,40.726719,-73.992449,1
54286,2006,A1,10012.0,40.726772,-73.99167299999998,1
54287,2006,A1,10012.0,40.726785,-73.995613,2
54288,2006,A1,10012.0,40.72687,-73.994574,1
54289,2006,A1,10012.0,40.727043,-73.993152,2
54290,2006,A1,10012.0,40.727455,-74.000952,2
54291,2006,A1,10012.0,40.727609,-73.994271,1
54292,2006,A1,10012.0,40.727628,-74.002706,1
54293,2006,A1,10012.0,40.728279,-74.00085899999998,1
54294,2006,A1,10012.0,40.728325,-73.999459,1
54295,2006,A1,10012.0,40.728561,-73.999939,1
54296,2006,A1,10012.0,40.728682,-74.001588,3
