ZipCode,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08
11201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.526807238,0.50831072,0.50099616,0.498550772,0.495545164,0.489232378,0.477134625,0.470207757,0.475141592,0.485386439,0.497721242,0.513050852,0.527938766,0.537978966,0.548008366,0.558684108,0.567108452,0.573184331,0.576039154,0.576243801,0.573863076,0.567248721,0.556055962,0.550378718,0.548353425,0.547028336,0.545304613,0.546963531,0.549128808,0.550184586,0.558533466,0.573456042,0.572736471,0.572471952,0.569032109,0.561481365,0.564507067,0.567601751,0.570903434,0.567813715,0.573306692,0.570144112,0.571807448,0.568158857,0.546570294,0.561737024,0.567171999,0.571612579,0.580272177,0.586169445,0.596217909,0.601473833,0.605910868,0.602666359,0.60162821,0.598207443,0.601202203,0.610243052,0.612619587,0.619440107,0.625480801,0.6313714,0.633041638,0.636311198,0.640341831,0.642482722,0.644442587,0.650090705,0.653533863,0.661131407,0.668576881,0.679875227,0.69123384,0.708025008,0.720016679,0.743404654,0.758863494,0.74896955,0.75508432,0.759027845,0.762597227,0.775254169,0.78204863,0.785697028,0.796583096,0.812114022,0.825359217,0.838639512,0.851506844,0.859759862,0.869373519,0.886867414,0.908596793,0.917374765,0.930807828,0.937941244,0.947450807,0.95173184,0.957163089,0.972038863,0.978220044,0.992563608,1.005310416,1.007978201,1.006726389,1.003335812,0.999311296,0.996156498,0.995490859,0.998354083,1,1.002956545,1.007906902,1.010894609,1.015939782,1.019806547,1.027826854,1.034810472,1.050280636,1.065524757,1.081645728,1.078114084,1.084103133
11203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.557905108,0.582628238,0.607123991,0.630504683,0.654908567,0.682473898,0.700213825,0.709698164,0.717726377,0.725868278,0.730280293,0.736603185,0.743039766,0.74688334,0.749725541,0.757185314,0.764190334,0.768261285,0.766464095,0.766577783,0.773355428,0.786228589,0.79967019,0.818866243,0.836947235,0.853891346,0.874316149,0.896787337,0.922306282,0.951555115,0.973024929,0.985784402,0.994927676,1.004525703,1.010621219,1.011417035,1.011530723,1.010870414,1.011779918,1.012120982,1.01403186,1.015715362,1.011871787,1.007459773,1.007892706,1.011849969,1.017149669,1.021539864,1.020971424,1.015671724,1.009121456,1.005505257,1.001775371,0.997818108,0.992632096,0.987332396,0.975255052,0.95831094,0.941935269,0.923876096,0.913937005,0.912913813,0.908750993,0.899152967,0.888759124,0.875885963,0.860988236,0.845863133,0.838062296,0.833103661,0.83253522,0.830624343,0.838175984,0.84550025,0.845251055,0.838906344,0.831901323,0.829308317,0.827511128,0.824235993,0.813068153,0.803129062,0.798717048,0.79860336,0.797580167,0.794873473,0.796578794,0.800763432,0.798511491,0.79500898,0.798375984,0.80333462,0.807291882,0.807291882,0.799399176,0.792280467,0.782227688,0.771606469,0.769127151,0.774654228,0.780749744,0.781886624,0.781772936,0.781318184,0.783683814,0.785822068,0.788415074,0.79157652,0.793395529,0.796102223,0.793736593,0.793168153,0.796329599,0.800514237,0.802787998,0.809565643,0.818822605,0.824463369,0.823894929,0.812625111,0.818090462,0.820218603,0.825603245,0.822026832,0.828942116,0.837506879,0.83684562,0.853298633,0.832225471,0.851847067,0.859374554,0.857826182,0.871240341,0.841074763,0.857372372,0.855437501,0.846380776,0.854075388,0.881217988,0.89364818,0.90402057,0.913414405,0.930285921,0.941808169,0.948629715,0.961029042,0.968689352,0.969570017,0.97374442,0.977605896,0.98058331,0.997374983,1,1.016497937,1.032225874,1.030811923,1.047435562,1.081306328,1.07660226,1.103794895,1.113117744,1.11911029,1.124068926,1.126454735,1.123993535
11204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.460897904,0.486537989,0.511313769,0.532311134,0.553185026,0.574676279,0.584332135,0.584702551,0.588851384,0.599501276,0.608045884,0.610583321,0.607977889,0.603637589,0.601587782,0.602322354,0.603242135,0.606958815,0.602995191,0.595438359,0.596734815,0.607872336,0.619201325,0.630838994,0.645390774,0.657720058,0.670302546,0.686972129,0.706111154,0.723015163,0.731004147,0.731744979,0.731985663,0.732300603,0.728096294,0.725867538,0.72351531,0.720237042,0.718940585,0.716464885,0.71189016,0.707370912,0.70228978,0.694177324,0.687182376,0.689046975,0.695183879,0.698221463,0.692646443,0.686515798,0.684101834,0.685219342,0.688318662,0.694887718,0.699098286,0.701641982,0.700098581,0.700666724,0.696147476,0.691196076,0.689522944,0.690695928,0.686540836,0.681027552,0.676446568,0.67161864,0.665302788,0.659974712,0.661400899,0.664617432,0.669013208,0.673853655,0.687053503,0.708057127,0.720880299,0.720942035,0.718645284,0.71591638,0.71344068,0.710841507,0.706192528,0.702099172,0.701228608,0.705624384,0.707606196,0.706612161,0.708532237,0.711199404,0.70878544,0.708415024,0.710149892,0.713064004,0.717959928,0.719762791,0.715552223,0.710409355,0.702352375,0.694610335,0.695289431,0.70135834,0.70569238,0.708847176,0.714415937,0.722089981,0.72939361,0.734845158,0.735400782,0.735839194,0.73683323,0.738197681,0.738074209,0.743649229,0.752749462,0.762288106,0.767554446,0.772320638,0.779253851,0.789533327,0.798201408,0.804270316,0.808357412,0.813685488,0.81969266,0.825446629,0.831577273,0.835849577,0.842974257,0.834387656,0.815296935,0.839606836,0.842661908,0.849102236,0.859412841,0.860939836,0.864368414,0.876501133,0.883875685,0.871997141,0.902838219,0.909156158,0.89572162,0.902241172,0.929216159,0.938332516,0.950535346,0.972231513,0.966666481,0.979868092,0.968307238,0.933951323,0.970718016,0.964692099,1,0.986867463,0.986184646,0.994218903,0.985273239,1.003512804,1.017767466,1.0345553,1.061108187,1.065671593,1.039583914,1.049466106,1.059842186
11205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.620046773,0.618383117,0.61464402,0.607964043,0.605308956,0.612409171,0.613417507,0.605737646,0.600393664,0.596982227,0.590436694,0.589638477,0.595511786,0.598713104,0.600586879,0.603006884,0.604023672,0.60368756,0.594251465,0.582950048,0.585487594,0.594049798,0.597587228,0.598057785,0.600334893,0.60614098,0.61408973,0.622786379,0.633003786,0.642868178,0.646405608,0.646951839,0.646951839,0.652749979,0.637100538,0.647413999,0.656668124,0.660959087,0.66461996,0.671802887,0.691100243,0.696589631,0.698561487,0.705995684,0.701914646,0.710748512,0.725742278,0.724696494,0.747384575,0.73568248,0.73060176,0.745018814,0.759808606,0.776406667,0.775863394,0.772474423,0.773006567,0.785483865,0.799726704,0.818598382,0.828392271,0.819930908,0.82202594,0.835257336,0.851844668,0.878160779,0.890259419,0.900660728,0.918855059,0.935647091,0.940009389,0.941714119,0.935549354,0.988687262,1,1.017782361,1.025972413,1.021903585,1.014530577,1.011541589,1.027073559,1.027332806,1.033735536,1.048528388,1.062638541,1.079523555,1.087619763
11206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.525287768,0.527945326,0.528281864,0.532362318,0.540242432,0.553981359,0.560888677,0.562835306,0.563546235,0.565661133,0.56242306,0.556283453,0.548665206,0.546737504,0.553251503,0.561599606,0.565118473,0.567439493,0.564369689,0.557462372,0.556039476,0.563844919,0.573803114,0.583574112,0.595591461,0.608713057,0.620430685,0.633346159,0.648282932,0.661085881,0.670482488,0.671905384,0.672747765,0.68147026,0.687329074,0.68425927,0.678962043,0.682219043,0.689930888,0.691522052,0.692008969,0.69230869,0.691091917,0.687741319,0.691728175,0.702041834,0.713459741,0.719861216,0.726169092,0.731279123,0.735733968,0.739084566,0.745972957,0.759543616,0.774331047,0.784776158,0.79398557,0.802520869,0.813002797,0.828856623,0.835426366,0.830316335,0.819085624,0.81098046,0.799543626,0.785430307,0.766862142,0.752842421,0.75385307,0.753366154,0.740431753,0.723978486,0.734011352,0.757633804,0.770138069,0.773339324,0.778655478,0.776634178,0.775810724,0.775398478,0.755407418,0.725889336,0.709212056,0.709905095,0.712245043,0.717410818,0.729633252,0.739366397,0.741013305,0.747227583,0.764223511,0.787546242,0.811636682,0.834716474,0.853490761,0.86861473,0.865544926,0.852329732,0.842184342,0.840873971,0.840125188,0.830073395,0.809258881,0.78159383,0.765908273,0.767293315,0.774799037,0.776951789,0.780433838,0.787977414,0.790747497,0.788894466,0.794117022,0.809016978,0.832077842,0.858844769,0.882167499,0.890908921,0.887483653,0.878087046,0.863823347,0.858338925,0.87232183,0.895308023,0.914363104,0.926642319,0.938285276,0.952436449,0.965632717,0.979820707,0.996423316,1.009787852,1.02103749,1.027719758,1.029011202,1.035487347,1.043254936,1.047465804,1.049730044,1.043890157,1.040783536,1.049375616,1.060943902,1.066765899,1.067197072,1.06324807,1.047151305,1.0315972,1.01841986,1.006515036,0.995714461,0.991764422,1,1.01969134,1.038465627,1.046645462,1.054244782,1.066954132,1.087917989,1.105288307,1.121966624,1.155828064,1.201069557,1.229053256,1.239404769
11207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567040993,0.599539482,0.63245861,0.661791377,0.68823885,0.713143979,0.732418731,0.744299517,0.749509254,0.751995761,0.757227349,0.769329381,0.778405904,0.779527609,0.778103627,0.775676301,0.775573417,0.784628089,0.78558773,0.78430396,0.788370141,0.802855795,0.819946318,0.840401956,0.859374431,0.874701364,0.889548477,0.907199853,0.925692507,0.941720506,0.953180653,0.957748505,0.961475078,0.971112455,0.980609618,0.97982752,0.970588932,0.964877523,0.963194965,0.970691815,0.980432075,0.989028778,0.992194499,0.996002105,0.999949924,1.000009105,0.999507433,1.001972088,1.006982431,1.003536284,0.988888565,0.974019601,0.968167979,0.963378881,0.958729997,0.956125128,0.949292015,0.937610623,0.92634987,0.924246673,0.929596623,0.938414572,0.94627288,0.948080173,0.944936303,0.934597861,0.92201601,0.907670568,0.895288111,0.887274111,0.878839472,0.87020544,0.864316488,0.871570241,0.886875323,0.896771274,0.894107225,0.881606405,0.866500717,0.853358013,0.845063588,0.839934883,0.836488736,0.83444472,0.828954556,0.822202475,0.817354197,0.811864033,0.805532591,0.81214446,0.828113278,0.835064753,0.840614097,0.844340671,0.837869015,0.827870181,0.816749641,0.805569921,0.804588429,0.806130773,0.803525905,0.799098266,0.796773823,0.794309168,0.794530414,0.79304725,0.792826005,0.790221136,0.789239644,0.784730973,0.773691466,0.766098105,0.769684466,0.775794662,0.781705465,0.790641775,0.80064061,0.80999756,0.817871346,0.779312468,0.786558886,0.799788776,0.804983262,0.806617799,0.807151311,0.851822471,0.853216453,0.857156988,0.863005195,0.872056305,0.885338491,0.890219119,0.891375857,0.899626928,0.89954485,0.903659353,0.915802381,0.930680594,0.935047154,0.937349729,0.935803485,0.938967607,0.945755582,0.970871694,0.976168964,0.974752265,0.97457515,0.976439116,0.983209171,0.981600987,0.990782434,0.994790263,1,1.003736541,1.007450671,1.01988011,1.027995695,1.03195613,1.021878056,1.034840706,1.029479477,1.043987884,1.048100709,1.060279377,1.048102769
11208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.539951699,0.569377541,0.601142463,0.626812066,0.652868167,0.68085676,0.701848204,0.716635587,0.732067133,0.746447928,0.755764066,0.767548116,0.778430336,0.784525655,0.790363308,0.796973958,0.805408356,0.810452924,0.812019006,0.80890693,0.81695483,0.830820294,0.842990842,0.860097214,0.880851082,0.895767297,0.912249595,0.935322453,0.96539246,0.996493128,1.017613406,1.025125885,1.031350036,1.043669507,1.054442984,1.06040947,1.063908044,1.064809873,1.066762454,1.068179615,1.069854441,1.070498605,1.066871198,1.067277785,1.066762454,1.070518694,1.082431577,1.101856939,1.112461405,1.114007398,1.109071574,1.105830666,1.102609846,1.094453203,1.093036043,1.097307613,1.092500622,1.070478515,1.041072762,1.011924674,0.985868573,0.966145367,0.951724394,0.93732351,0.92410221,0.908541831,0.893516873,0.881475157,0.873833845,0.871772521,0.871643688,0.872159019,0.873298425,0.879373654,0.890940217,0.894607802,0.880871172,0.855845733,0.832257543,0.813734011,0.802207626,0.797529468,0.79480389,0.789759323,0.787202757,0.787995842,0.787222846,0.779432612,0.774239122,0.785507841,0.801712384,0.803793798,0.797311981,0.793298075,0.781900524,0.767262063,0.753525432,0.74302971,0.743287376,0.751315186,0.757539338,0.76000725,0.764536486,0.767370807,0.767886138,0.760997733,0.753078667,0.744515436,0.742582944,0.739599701,0.730521139,0.72444591,0.726398491,0.734575223,0.740928207,0.750650933,0.761790819,0.772157709,0.783555261,0.75887244,0.762183571,0.768206204,0.770292144,0.783228835,0.777185506,0.790346272,0.797781431,0.802583673,0.812287015,0.815532462,0.826384102,0.839770579,0.844877762,0.848947877,0.845176443,0.858956856,0.866297558,0.856831862,0.862274546,0.89014376,0.903914362,0.90393245,0.911801877,0.9249885,0.944437127,0.923372537,0.922888559,0.922554086,0.934873264,0.965268268,0.991845354,0.97830193,1,1.002712044,1.011369326,1.024428504,1.034090467,1.045504888,1.043322183,1.056960001,1.06891465,1.11594424,1.126102887,1.129831877,1.13525108
11209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.013132296,1.038586252,1.043612192,1.037937743,1.029669261,0.982976654,0.895590143,0.841277562,0.843547341,0.850032425,0.852626459,0.837710765,0.798962387,0.774156939,0.773670558,0.77804799,0.778210117,0.778534371,0.783560311,0.797827497,0.805447471,0.812418936,0.823767834,0.837872892,0.852464332,0.863651102,0.865272374,0.855869001,0.847276265,0.848897536,0.859273671,0.865272374,0.866083009,0.864785992,0.86040856,0.854571984,0.854409857,0.855220493,0.849708171,0.844357977,0.843223087,0.842898833,0.838521401,0.830901427,0.821335927,0.814040208,0.808203632,0.80885214,0.813715953,0.81387808,0.806420233,0.79653048,0.783560311,0.775616083,0.777075227,0.779182879,0.773508431,0.764753567,0.755188067,0.749351492,0.746595331,0.746595331,0.749513619,0.748702983,0.749189364,0.758106355,0.778696498,0.762108715,0.762570553,0.749178527,0.740414791,0.737911994,0.733333379,0.733426693,0.741253084,0.736389671,0.73708124,0.734115631,0.732941613,0.727013856,0.729246023,0.733687499,0.734302281,0.733300908,0.7366219,0.743098488,0.742321088,0.745526246,0.736560934,0.721823993,0.714421336,0.712640067,0.709233269,0.722404048,0.726986104,0.729263228,0.727024671,0.732193112,0.736441477,0.72557687,0.720605947,0.721396798,0.721721052,0.736620317,0.744832509,0.748192716,0.756525775,0.777124919,0.781459787,0.786377659,0.782024191,0.794494354,0.799080679,0.809033826,0.801672452,0.799078419,0.801321689,0.802564151,0.803717495,0.827627262,0.838613818,0.84415198,0.841233692,0.824921036,0.841170455,0.833695986,0.834422662,0.848574293,0.856680648,0.87928615,0.876456768,0.872849432,0.870710862,0.883743391,0.898762748,0.917249853,0.951081579,0.95242263,0.955377948,0.971763997,0.962925925,0.973190443,0.981425083,1.002708476,0.98480978,1.004426984,1,1.010541971,1.039851757,1.060463874,1.069882506,1.094481003,1.093037118,1.11639468,1.105358778,1.147078708,1.183368454,1.209591769,1.241437781
11210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61198284,0.635310742,0.649546809,0.664682893,0.685075235,0.709492833,0.725481834,0.732773633,0.737902589,0.745589022,0.748398554,0.747735316,0.741973674,0.737743463,0.742447234,0.749250197,0.754048171,0.754615933,0.753510961,0.752832446,0.754332052,0.760077144,0.769231357,0.784352165,0.801367212,0.816409094,0.827062912,0.840099804,0.855472668,0.872345138,0.88292003,0.886171296,0.883519617,0.87826336,0.868650864,0.861768974,0.857333809,0.857570588,0.858438781,0.85768134,0.85521934,0.85498256,0.854430074,0.854587927,0.853593706,0.852599486,0.857271431,0.864358276,0.863442982,0.860002037,0.856245385,0.856371413,0.856844973,0.858502431,0.856876798,0.852409807,0.844580798,0.834053008,0.82039998,0.807267612,0.802595667,0.806983731,0.805153143,0.796361738,0.787096774,0.776442956,0.765552359,0.756524174,0.752483642,0.751410495,0.753667541,0.755324999,0.751931156,0.745695954,0.742255009,0.742365761,0.740897981,0.738483082,0.733337577,0.726329659,0.718453548,0.711366703,0.710577437,0.713702676,0.717538254,0.72197342,0.725619319,0.72685032,0.725192861,0.725350714,0.731522265,0.738088449,0.745333147,0.749089798,0.746864577,0.74091453,0.735642997,0.731523538,0.731997098,0.73456985,0.737142603,0.739604603,0.740835604,0.742776943,0.74479721,0.74702243,0.747622018,0.743155027,0.738246302,0.739193421,0.739067393,0.739745907,0.743233954,0.749847239,0.758007231,0.768424269,0.779078086,0.787001298,0.792904244,0.762292971,0.770530598,0.768884831,0.764060617,0.77042895,0.766581615,0.782343128,0.780648604,0.791826531,0.794583906,0.786524317,0.801234176,0.80315057,0.806614672,0.803262241,0.817245993,0.827273914,0.840947076,0.87921947,0.90723751,0.9111187,0.924081321,0.940141793,0.950727292,0.983428714,0.988872527,0.987484145,0.976921244,0.983469806,0.987467856,0.990783115,0.988561795,0.997702701,1,1.001535498,1.006887975,0.999480787,1.015907247,1.059369413,1.095657081,1.088136138,1.1168384,1.116769688,1.146579622,1.149678835,1.15503621
11211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.538537992,0.539178665,0.538859909,0.538677161,0.537991854,0.537578562,0.532005785,0.525841184,0.525519266,0.526933459,0.526614703,0.529489831,0.534189282,0.536698913,0.539894904,0.542268527,0.541128457,0.537981314,0.532870679,0.526299109,0.526299109,0.532778251,0.539348766,0.544096012,0.54857019,0.559204752,0.577963193,0.596402878,0.608179619,0.617583791,0.62502447,0.630317854,0.634925931,0.639807077,0.647060791,0.659565365,0.673030422,0.680056755,0.685209915,0.695203804,0.705471816,0.700744781,0.705281551,0.705119568,0.731732125,0.762069301,0.78272139,0.769979905,0.790502927,0.786106704,0.796042035,0.824027289,0.83451289,0.837821672,0.836273747,0.842856221,0.851303785,0.85513244,0.878981555,0.884817275,0.90560879,0.908424601,0.914412136,0.918531216,0.927886102,0.941365686,0.953763598,0.972635476,0.979649503,0.979534835,0.985987031,0.985982574,0.980509017,0.988814715,1,1.000614821,1.000466626,0.997126155,0.996179158,1.003443053,1.010000973,1.013760227,1.016937185,1.015754208,1.015573567,1.012331959,1.017028598
11212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.600522193,0.62924282,0.658833768,0.680301712,0.701769655,0.728169423,0.731584867,0.744579795,0.756192505,0.765731887,0.775237111,0.786738926,0.794648559,0.796935259,0.80009228,0.813846635,0.82876142,0.839102806,0.835186357,0.827353459,0.829350051,0.844298995,0.856526078,0.872345345,0.891065684,0.911202401,0.930468796,0.952457051,0.980435082,1.010844866,1.032184587,1.041766546,1.05123761,1.065171178,1.074062028,1.077219049,1.078089371,1.081391446,1.08585395,1.086323271,1.083311303,1.079864174,1.074241241,1.066152394,1.0578076,1.060384407,1.063106267,1.064667698,1.062380999,1.060964622,1.060674514,1.065973181,1.074172922,1.084659362,1.088396598,1.087995596,1.08585395,1.079684961,1.070538164,1.060845311,1.060154202,1.066323191,1.063456277,1.054821376,1.046365688,1.038746162,1.027534454,1.01258551,0.999197997,0.988532344,0.979607335,0.974999777,0.962951907,0.94331867,0.93170596,0.927388509,0.913344047,0.89802826,0.887721034,0.882533261,0.876074165,0.867038261,0.861995542,0.860545006,0.860075685,0.855869129,0.852968056,0.843351938,0.833701661,0.832507072,0.837660685,0.837984952,0.837874058,0.83758395,0.830109478,0.817882395,0.806960794,0.798214998,0.794477762,0.797890732,0.8035904,0.803300293,0.803735454,0.810484657,0.820245829,0.828735677,0.834793771,0.837694845,0.837874058,0.843607886,0.846909961,0.84534853,0.84534853,0.845894585,0.843283619,0.842413297,0.841577134,0.841722188,0.845280211,0.849128341,0.851995255,0.856602813,0.859503887,0.856671132,0.850391249,0.851986839,0.857029558,0.859427152,0.856056758,0.853300738,0.855152277,0.861466319,0.869375952,0.878121748,0.883565469,0.890860728,0.897319824,0.903343759,0.905809672,0.905843831,0.904137347,0.905732937,0.915093107,0.922857686,0.927866246,0.930912373,0.934683768,0.940596809,0.948395548,0.958156719,0.964291549,0.978301852,1,1.02532449,1.045572101,1.060631939,1.07267981,1.084147466,1.096886445,1.11568352,1.135385075,1.152330611,1.158064439,1.164378482,1.171127686
11213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55475958,0.551606718,0.548395548,0.543462174,0.541623352,0.542529229,0.538008192,0.531908637,0.534240999,0.542645847,0.546615035,0.550934077,0.558814144,0.561850388,0.567949942,0.578512225,0.586069506,0.582625099,0.575328122,0.566600488,0.567475123,0.574740859,0.584136961,0.590263583,0.597618869,0.603166574,0.608104122,0.612108724,0.619262015,0.631869288,0.640476131,0.644328701,0.646750613,0.654801433,0.665892671,0.671005145,0.673023067,0.68104682,0.688720719,0.690792776,0.687671156,0.679562026,0.664680701,0.657383725,0.658783142,0.660419968,0.659549506,0.669532872,0.687714918,0.708870724,0.72745676,0.746280205,0.760990777,0.778002468,0.793031653,0.8043603,0.81116791,0.816249143,0.821936361,0.832960942,0.844483238,0.854116749,0.860453713,0.871634501,0.889116839,0.913573366,0.935079027,0.944708365,0.949937458,0.957561394,0.965558079,0.973837963,0.983956668,0.990518521,1,1.020774711,1.044554425,1.070526987,1.091601591,1.096243419,1.095920633,1.114179709,1.141372588,1.145847836,1.128848665,1.118842405,1.118725787
11214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558601097,0.589437993,0.61623781,0.640244933,0.665024854,0.689676654,0.7015739,0.703464319,0.707588621,0.715448789,0.720559876,0.719530837,0.704975805,0.687542212,0.681959539,0.684277932,0.685695406,0.685481419,0.681831418,0.679984612,0.686469561,0.699397204,0.709876977,0.719025142,0.731479841,0.747498675,0.762872832,0.777174337,0.789672649,0.800366409,0.806120814,0.802770667,0.796199852,0.789455946,0.781939243,0.77523895,0.77090066,0.766562371,0.762181828,0.757887151,0.753850073,0.751488068,0.746548714,0.739892032,0.733450695,0.73151938,0.732121803,0.732079548,0.725766332,0.718035642,0.714557374,0.717521801,0.72186009,0.727057043,0.729806125,0.72920506,0.723277564,0.718553555,0.710995955,0.704382885,0.702493825,0.700433031,0.693003552,0.686690336,0.682309792,0.680678331,0.679132736,0.67840355,0.680895033,0.688625724,0.697730276,0.705117501,0.722553809,0.782137262,0.790305161,0.804349733,0.78933135,0.787076514,0.775994867,0.77163174,0.763883273,0.748023454,0.748939976,0.743873564,0.744074372,0.732486561,0.74393988,0.748812658,0.739099631,0.73164369,0.744704778,0.739044523,0.751919711,0.755811974,0.754832273,0.759888383,0.761360661,0.759460759,0.763958573,0.746024748,0.740457215,0.738384571,0.734948632,0.741059042,0.731538609,0.746971914,0.752751185,0.784607457,0.788031467,0.790053399,0.800633595,0.792921411,0.802940936,0.809155105,0.8166096,0.818387582,0.825412358,0.828394675,0.835325408,0.840898535,0.838821365,0.837119882,0.837599004,0.832501327,0.843601543,0.865641263,0.869305801,0.872347757,0.871014968,0.896575069,0.904411664,0.911184844,0.917969367,0.931029195,0.945786911,0.949211565,0.942640882,0.953684442,0.939700384,0.954733621,0.958819959,0.962849054,0.967099576,1.003568807,1.007290391,0.998888517,1.015964921,1.006979067,1.013816953,1.022367415,1.025654659,1.02232337,1,1.023339322,1.052742933,1.071991671,1.079779605,1.089793634,1.099347547,1.103618354,1.102382066,1.113322694,1.117417487,1.142338795,1.170932905
