ZIP,Borough,Neighborhood,Year,Total Adjusted Gross Income (IRS),Number of Returns (IRS),AGI,AGIadj2015,AdjacentIncome,Median HH Income ($),Mean HH Income ($),Median Home Value ($/sq. foot),% Employed,% Unemployed,% Not in Labor Force,Bordering Water,Number of Subway Stations in ZIP,Stops in ZIP,Number of Subway Lines Serving ZIP,Lines Serving ZIP,Number of Parks,Number of Playgrounds,Park Acreage,LandSqMile,Latitude,Longitude,adjacentZIP,Zillow_value,Zillow_value2,ZillowAdj,ZillowAdj2,AdjacentZillow2,Proximity,Coffees,NewCoffees,CRIME_COUNT,A1,A2,DM,NB
10001,Manhattan,Chelsea and Clinton,2001,"$884,714,000 ","8,607",102790,137509.8059,306856.96,,,,,,,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",,,,,,0.006202142,,,,42,600,8,5
10001,Manhattan,Chelsea and Clinton,2002,"$787,935,000 ","8,489",92818,122214.0964,259898.84,,,,,,,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",,,,,,0.006202142,,,,36,616,7,3
10001,Manhattan,Chelsea and Clinton,2004,"$976,187,000 ","11,553",84496,105895.9054,227954.86,,,,,,,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",0.422858672,,0.529954103,,,0.006202142,,,,33,610,8,4
10001,Manhattan,Chelsea and Clinton,2005,"$1,134,868,000 ","11,508",98616,119528.0576,283165.54,,,,,,,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",0.504416488,0.504416488,0.61138074,0.61138074,0.49,0.006202142,,,,43,707,6,4
10001,Manhattan,Chelsea and Clinton,2006,"$1,385,158,000 ","11,962",115797,136000.3699,285514.51,,,,,,,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",0.594619914,0.594619914,0.698364623,0.698364623,0.55,0.006202142,,,2939,30,637,14,4
10001,Manhattan,Chelsea and Clinton,2007,"$1,831,938,000 ","13,575",134949,154176.9101,330519.7,,,,,,,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",0.615364026,0.615364026,0.70304281,0.70304281,0.57,0.006202142,,,2749,23,676,33,7
10001,Manhattan,Chelsea and Clinton,2008,"$1,541,045,000 ","12,534",122949,135324.7752,249423.64,,,,,,,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",0.655246253,0.655246253,0.721201896,0.721201896,0.58,0.006202142,,,2569,26,622,14,11
10001,Manhattan,Chelsea and Clinton,2009,"$1,644,776,000 ","12,393",132718,146663.7562,224795.26,,,,,,,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",0.59845646,0.59845646,0.661341132,0.661341132,0.53,0.006202142,,,2250,17,580,7,2
10001,Manhattan,Chelsea and Clinton,2010,"$1,699,184,000 ","13,202",128707,139991.4251,278320.88,,,,,,,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",0.569325482,0.569325482,0.619241266,0.619241266,0.5,0.006202142,,,2229,30,622,2,1
10001,Manhattan,Chelsea and Clinton,2011,"$1,764,658,000 ","13,590",129850,136855.2693,247612.13,"$67,795.00 ","$121,403.00 ","$1,105.67 ",65.60%,6.30%,28.10%,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",0.591898644,0.591898644,0.623830946,0.623830946,0.48,0.006202142,,,2115,27,811,18,3
10001,Manhattan,Chelsea and Clinton,2012,"$1,915,739,000 ","13,300",144041,148689.3817,299832.99,"$76,138.00 ","$136,992.00 ","$1,182.17 ",65.90%,6.30%,27.80%,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",0.632851535,0.632851535,0.653274439,0.653274439,0.51,0.006202142,,,2199,30,856,10,9
10001,Manhattan,Chelsea and Clinton,2013,"$2,094,642,000 ","13,720",152671,155268.8497,288204.28,"$81,671.00 ","$157,557.00 ","$1,348.67 ",65.30%,6.50%,28.20%,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",0.721984297,0.721984297,0.734269582,0.734269582,0.55,0.006202142,4,0,2098,34,957,13,6
10001,Manhattan,Chelsea and Clinton,2014,"$2,363,960,000 ","14,080",167895,168062.895,291979.19,"$81,445.00 ","$151,316.00 ","$1,535.83 ",65%,6.20%,28.80%,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",0.822180585,0.822180585,0.823002766,0.823002766,0.69,0.006202142,18,1,2063,26,1084,21,16
10001,Manhattan,Chelsea and Clinton,2015,"$2,368,986,000 ","14,310",165548,165548,292593.25,"$86,801.00 ","$158,183.00 ","$1,618.42 ",64.70%,5.90%,29.40%,Y,6,"34 St - Herald Sq, 28 St, 34 St - Penn Station, 34 St - Herald Sq, 34 St - Penn Station, 28 St",13,"N, Q, R, W, A, C, E, B, D, F, M, 1, 2",4,1,5.239,0.6,40.750633,-73.997177,"10018, 10016, 10010, 10011",0.798497859,0.798497859,0.798497859,0.798497859,0.76,0.006202142,34,3,2094,35,1051,12,14
10002,Manhattan,Lower East Side,2001,"$1,013,271,000 ","30,128",33632,44992.02054,147932.94,,,,,,,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",,,,,,0.021629012,,,,36,363,7,11
10002,Manhattan,Lower East Side,2002,"$1,014,170,000 ","30,066",33731,44413.83876,136470.87,,,,,,,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",,,,,,0.021629012,,,,41,385,2,2
10002,Manhattan,Lower East Side,2004,"$1,159,588,000 ","40,975",28300,35467.40819,125981.99,,,,,,,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",,,,,,0.019185543,,,,38,385,6,6
10002,Manhattan,Lower East Side,2005,"$1,300,710,000 ","42,171",30844,37384.63745,145386.53,,,,,,,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.401017131,0.401017131,0.486054988,0.486054988,0.53,0.019185543,,,,36,416,7,9
10002,Manhattan,Lower East Side,2006,"$1,477,878,000 ","44,024",33570,39427.0354,161426.99,,,,,,,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.470690578,0.470690578,0.55281305,0.55281305,0.6,0.019185543,,,2114,34,419,10,7
10002,Manhattan,Lower East Side,2007,"$1,748,633,000 ","50,732",34468,39379.09683,177000.75,,,,,,,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.515390792,0.515390792,0.58882511,0.58882511,0.62,0.019185543,,,2428,32,450,15,8
10002,Manhattan,Lower East Side,2008,"$1,743,798,000 ","45,236",38549,42429.25732,170185.03,,,,,,,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.543897216,0.543897216,0.59864471,0.59864471,0.64,0.016326233,,,2238,26,508,10,8
10002,Manhattan,Lower East Side,2009,"$1,652,980,000 ","44,144",37445,41379.64971,147975.7,,,,,,,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.503791934,0.503791934,0.556729437,0.556729437,0.6,0.019185543,,,2214,25,434,11,4
10002,Manhattan,Lower East Side,2010,"$1,791,614,000 ","44,718",40065,43577.71097,165345.57,,,,,,,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.497100286,0.497100286,0.540683704,0.540683704,0.51,0.016326233,,,2123,23,443,3,3
10002,Manhattan,Lower East Side,2011,"$1,840,625,000 ","44,538",41327,43556.54768,169647.2,"$32,407.00 ","$57,063.00 ",$936.75 ,50.80%,5.90%,43.30%,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.501472163,0.501472163,0.528526053,0.528526053,0.51,0.019185543,,,2056,18,464,0,4
10002,Manhattan,Lower East Side,2012,"$1,944,420,000 ","43,460",44740,46183.81528,197645.46,"$32,265.00 ","$58,104.00 ",$987.25 ,50.30%,6%,43.60%,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.528506424,0.528506424,0.545561982,0.545561982,0.53,0.019185543,,,2159,24,495,8,4
10002,Manhattan,Lower East Side,2013,"$2,002,349,000 ","43,410",46126,46910.88002,189165.18,"$33,218.00 ","$60,347.00 ","$1,041.75 ",49.70%,6.50%,43.60%,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.557682013,0.557682013,0.56717153,0.56717153,0.58,0.019185543,0,0,2097,21,561,6,8
10002,Manhattan,Lower East Side,2014,"$2,215,542,000 ","43,370",51085,51136.085,220101.28,"$32,966.00 ","$60,564.00 ","$1,125.67 ",50%,6.20%,43.70%,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.602605282,0.602605282,0.603207887,0.603207887,0.65,0.015393492,8,0,1983,19,513,3,5
10002,Manhattan,Lower East Side,2015,"$2,302,242,000 ","43,190",53305,53305,231646.4,"$33,726.00 ","$61,946.00 ","$1,222.08 ",51%,5%,43.90%,Y,6,"Essex St, Bowery, Grand St, 2 Av, Delancey St, East Broadway",6,"J, M, Z, B, D, F",18,10,87.55,0.9,40.715775,-73.986212," 10009, 10003, 10012, 10013, 10038",0.656210724,0.656210724,0.656210724,0.656210724,0.71,0.016326233,23,3,2183,27,587,29,9
10003,Manhattan,Lower East Side,2001,"$3,154,452,000 ","22,733",138761,185630.8802,132498.24,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",,,,,,0.023816981,,,,40,640,0,1
10003,Manhattan,Lower East Side,2002,"$2,748,587,000 ","22,098",124382,163774.6314,123925.03,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",,,,,,0.017259417,,,,49,695,1,3
10003,Manhattan,Lower East Side,2004,"$3,567,904,000 ","28,746",124118,155552.7834,107052.92,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",,,,,,0.01961327,,,,36,737,3,4
10003,Manhattan,Lower East Side,2005,"$4,044,945,000 ","28,278",143042,173374.8318,121387.35,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.422965739,,0.512657918,0.55,0.01961327,,,,46,731,8,3
10003,Manhattan,Lower East Side,2006,"$4,798,911,000 ","28,400",168976,198457.6328,132568.33,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.48920414,,0.574556716,0.62,0.017259417,,,2244,47,810,13,9
10003,Manhattan,Lower East Side,2007,"$5,561,753,000 ","29,833",186430,212993.0666,152503.63,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.53798626,,0.614640044,0.64,0.017259417,,,2183,42,918,4,3
10003,Manhattan,Lower East Side,2008,"$5,305,915,000 ","28,817",184124,202657.5157,140461.99,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.570708423,,0.628154674,0.66,0,,,2158,30,967,3,5
10003,Manhattan,Lower East Side,2009,"$4,554,175,000 ","28,745",158434,175081.9448,122809.76,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0,0.522996966,,0.577952497,0.61,0.015332802,,,2080,23,840,2,2
10003,Manhattan,Lower East Side,2010,"$5,385,068,000 ","29,535",182328,198313.6625,134851.29,,,,,,,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.410730738,0.410730738,0.446741679,0.446741679,0.51,0,,,2080,34,902,1,1
10003,Manhattan,Lower East Side,2011,"$5,576,134,000 ","30,025",185716,195735.1806,142709.74,"$88,601.00 ","$140,822.00 ","$1,274.73 ",64.10%,4.70%,31.10%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.420054849,0.420054849,0.442716361,0.442716361,0.5,0.015332802,,,2052,34,1028,7,1
10003,Manhattan,Lower East Side,2012,"$5,989,687,000 ","29,360",204008,210591.5911,159039.76,"$91,767.00 ","$142,795.00 ","$1,264.73 ",63.60%,4.80%,31.60%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.446998664,0.446998664,0.461423865,0.461423865,0.52,0.010016445,,,2029,38,917,2,6
10003,Manhattan,Lower East Side,2013,"$6,135,126,000 ","29,340",209104,212662.1137,156578.16,"$92,540.00 ","$146,769.00 ","$1,299.94 ",63.40%,4.60%,32%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.499903566,0.499903566,0.508409925,0.508409925,0.56,0.015332802,1,0,2135,24,1045,0,2
10003,Manhattan,Lower East Side,2014,"$6,910,992,000 ","29,810",231835,232066.835,173888.92,"$97,524.00 ","$156,983.00 ","$1,549.50 ",65.20%,4.60%,30.30%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.631892426,0.631892426,0.632524318,0.632524318,0.67,0.010871712,26,1,1908,37,1060,4,1
10003,Manhattan,Lower East Side,2015,"$7,459,928,000 ","30,050",248251,248251,185095.2,"$98,151.00 ","$161,692.00 ","$1,816.36 ",63.50%,4.10%,32.40%,N,6,"14 St - Union Sq, 8 St - NYU, Union Sq - 14 St, 3 Av, 14 St - Union Sq, Astor Pl",8,"N, Q, R, W, L, 4, 5, 6",10,1,13.488,0.6,40.731829,-73.989181,"10011, 10010, 10009, 10002, 10012",0.713425958,0.713425958,0.713425958,0.713425958,0.76,0,41,5,2001,24,974,8,3
10004,Manhattan,Lower Manhattan,2001,"$2,133,999,000 ","1,027",2077896,2779755.575,1022578.07,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",,,,,,0,,,,5,237,0,0
10004,Manhattan,Lower Manhattan,2002,"$1,976,860,000 ","1,203",1643275,2163711.449,732002.11,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",,,,,,0,,,,2,197,0,0
10004,Manhattan,Lower Manhattan,2004,"$1,922,842,000 ","1,613",1192091,1494006.293,547257.51,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",,,,,,0,,,,4,238,0,0
10004,Manhattan,Lower Manhattan,2005,"$1,913,469,000 ","1,482",1291140,1564933.238,474800.49,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.319736597,0.319736597,0.387538476,0.387538476,0.42,0,,,,7,234,1,1
10004,Manhattan,Lower Manhattan,2006,"$757,490,000 ","1,640",461884,542469.9678,484108.09,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.41224206,0.41224206,0.484166884,0.484166884,0.41,0,,,201,8,279,1,0
10004,Manhattan,Lower Manhattan,2007,"$683,916,000 ","1,713",399250,456136.2541,561552.38,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.444435428,0.444435428,0.507759828,0.507759828,0.43,0,,,197,10,268,0,0
10004,Manhattan,Lower Manhattan,2008,"$972,784,000 ","1,967",494552,544332.5135,362521.09,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.476175845,0.476175845,0.524106655,0.524106655,0.46,0,,,157,5,236,13,1
10004,Manhattan,Lower Manhattan,2009,"$485,592,000 ","1,910",254237,280951.7426,345569.34,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.484616364,0.484616364,0.535538934,0.535538934,0.44,0,,,155,2,208,0,1
10004,Manhattan,Lower Manhattan,2010,"$615,469,000 ","2,102",292802,318473.5038,388712.67,,,,,,,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.453632499,0.453632499,0.493404865,0.493404865,0.39,0,,,130,3,168,0,0
10004,Manhattan,Lower Manhattan,2011,"$698,981,000 ","2,335",299349,315498.5601,361860.02,"$127,448.00 ","$245,827.00 ","$1,055.42 ",81.90%,8.10%,10.10%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.443982795,0.443982795,0.467935194,0.467935194,0.38,0,,,163,5,228,0,1
10004,Manhattan,Lower Manhattan,2012,"$879,963,000 ","2,420",363621,375355.5006,462611.32,"$127,281.00 ","$237,755.00 ","$1,056.00 ",81.10%,8.10%,10.80%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.435851184,0.435851184,0.449916642,0.449916642,0.39,0,,,174,7,257,9,0
10004,Manhattan,Lower Manhattan,2013,"$892,142,000 ","2,580",345791,351674.9797,444388.19,"$129,313.00 ","$206,142.00 ","$1,164.75 ",82.30%,8.40%,9.30%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.48315507,0.48315507,0.491376437,0.491376437,0.41,0,1,0,132,7,359,5,0
10004,Manhattan,Lower Manhattan,2014,"$925,417,000 ","2,540",364337,364701.337,443850.74,"$123,409.00 ","$181,042.00 ","$1,309.00 ",80%,8%,12.10%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.547495103,0.547495103,0.548042598,0.548042598,0.45,0,8,2,181,7,326,2,1
10004,Manhattan,Lower Manhattan,2015,"$1,006,217,000 ","2,490",404103,404103,339091.33,"$119,691.00 ","$177,262.00 ","$1,379.92 ",79.30%,5.20%,15.60%,Y,3,"Whitehall St, South Ferry, Bowling Green",6,"R, W, 1, 4, 5,",2,0,1.744,0.6,40.68863,-74.018244,"10280, 10006, 10005",0.578458966,0.578458966,0.578458966,0.578458966,0.51,0,13,0,234,11,286,2,0
10005,Manhattan,Lower Manhattan,2001,"$1,336,186,000 ",712,1876666,2510555.281,1065468.45,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",,,,,,0,,,,4,260,0,1
10005,Manhattan,Lower Manhattan,2002,"$1,006,661,000 ",729,1380879,1818212.838,814151.45,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",,,,,,0,,,,5,246,0,1
10005,Manhattan,Lower Manhattan,2004,"$2,352,792,000 ","2,305",1020734,1279250.51,588253.07,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.454095289,,0.569101872,,,0,,,,5,221,0,0
10005,Manhattan,Lower Manhattan,2005,"$2,490,521,000 ","2,850",873867,1059175.236,612342.12,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.370413401,0.370413401,0.448961571,0.448961571,0.39,0,,,,12,202,0,1
10005,Manhattan,Lower Manhattan,2006,"$3,157,738,000 ","3,476",908440,1066937.624,277664.83,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.382727196,0.382727196,0.449502493,0.449502493,0.45,0,,,130,6,229,1,0
10005,Manhattan,Lower Manhattan,2007,"$4,604,121,000 ","4,150",1109427,1267501.255,252073.98,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.405935319,0.405935319,0.463774116,0.463774116,0.47,0,,,119,4,258,0,1
10005,Manhattan,Lower Manhattan,2008,"$3,002,195,000 ","4,697",639173,703510.7444,277323.21,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.442881244,0.442881244,0.487460693,0.487460693,0.48,0,,,125,3,223,0,0
10005,Manhattan,Lower Manhattan,2009,"$3,172,495,000 ","5,051",628092,694090.7183,180541.77,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.441213352,0.441213352,0.487575216,0.487575216,0.47,0,,,117,1,154,0,0
10005,Manhattan,Lower Manhattan,2010,"$3,889,908,000 ","5,281",736585,801165.3123,198909.35,,,,,,,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.419333977,0.419333977,0.45609921,0.45609921,0.42,0,,,96,3,160,0,0
10005,Manhattan,Lower Manhattan,2011,"$3,658,870,000 ","5,603",653020,688249.7342,212287.1,"$117,885.00 ","$159,876.00 ",$979.92 ,80.50%,5.30%,14.10%,Y,1,Wall St,2,"2, 3",1,0,0.117,0.1,40.706027,-74.008835,"10038, 10006, 10004",0.415170481,0.415170481,0.437568487,0.437568487,0.4,0,,,91,3,223,0,0
